,country,pca1,pca2,pca3,pca4,pca5,cluster
138,South Korea,-1.885858918238038,-0.03482522925872941,-0.34358832745845613,0.07617366720449084,0.12627210967498775,Dont need help
139,Spain,-1.8736547536338524,-1.2513805245355145,-0.10600908208115235,0.5137637282075024,0.05142468902401488,Dont need help
140,Sri Lanka,-0.19204159054074826,0.25499165978866506,-1.8831134915035543,0.22902081011323056,-0.007444298511811013,Could need help
141,St. Vincent and the Grenadines,-0.13779489821118426,0.08236382370348994,-1.2610000410197002,-0.0143097415800975,0.260724608720609,Could need help
142,Sudan,1.874787163988768,-0.1981484232196475,-0.026074851049729408,0.3385070354652957,-0.5021389133520606,Need help
143,Suriname,-0.3627144920525132,0.09495647495137596,-0.004108667884618476,-0.4850409474999328,0.05583514334156846,Could need help
144,Sweden,-2.1097449707953952,-0.6361593969959446,0.5989566898484606,0.579910592066632,-0.19148802757634828,Dont need help
145,Switzerland,-2.8243906000140733,-0.619149681948481,1.5148111682998338,0.5026215116599073,0.04240400899241063,Dont need help
146,Tajikistan,1.0444484252810142,-0.45018924618980594,-0.7236407159741363,0.14785334083957644,-0.18268595307850338,Could need help
147,Tanzania,2.4374835765282215,-0.04403434340649304,0.08061897402476692,0.29551330163437045,-0.3298032131755136,Need help
148,Thailand,-1.1152203025627727,1.0551521212111838,-0.9088762699046296,-0.6713692308680306,0.004856968322382756,Could need help
149,Timor-Leste,1.9316248957000544,-1.3523283432827518,0.33945719470518493,0.7090768370826039,-1.5101097145008437,Need help
150,Togo,2.237590502010266,0.015436492216027213,0.8588343803894605,-0.34064610487786495,-0.051773776503052475,Need help
151,Tonga,0.7274559496143443,-0.31322707256874754,-1.1155927753655648,0.3326083264469025,-0.5245429057959441,Could need help
152,Tunisia,-0.7970571332905003,0.08841139498625421,-0.5754971105329993,-0.5116494694318481,-0.26960003016423106,Could need help
153,Turkey,-0.7233818892299356,-0.6463459929717367,-0.8131014731553985,0.385943829000623,-0.12107534868847172,Could need help
154,Turkmenistan,0.41255177736744264,1.947040554907339,-0.35592156337349756,-0.676209279330941,0.14536990956089918,Could need help
155,Uganda,2.7998279538224105,-0.7705192837681812,1.0049359386867975,0.20908060275136334,-0.48760441845757935,Need help
156,Ukraine,-0.7081799205054012,-0.4138724330886635,-0.3575834717383117,-0.8971434683847584,0.44385098565396186,Could need help
157,United Arab Emirates,-2.1382564467811305,1.9031424901167409,0.17151792414279063,0.8374538428568764,0.31335709814033985,Dont need help
158,United Kingdom,-1.7037638174659613,-1.1075519000998746,0.18913527249377549,0.6672491342184245,-0.06671688103596059,Dont need help
159,United States of America,-2.1140901934354206,-3.470498293657735,2.196053179056519,0.8932405390252813,0.20582674077772065,Dont need help
160,Uruguay,-0.8719646684661492,-0.9628026896040467,-0.39039730872804784,0.04677013118298096,-0.06587216824587823,Could need help
161,Uzbekistan,0.3059502874805537,-0.13149718244306063,-0.7543550406935208,-0.37268486208508445,0.2962290512550124,Could need help
162,Vanuatu,0.8136929301019977,0.4709206698909609,-0.3703469363965623,-0.6043139099742688,0.008816148357960903,Could need help
163,Venezuela,-0.44971006955330095,0.054758740927968536,-1.0310275009688257,0.29511982952143595,-0.13713350466023813,Could need help
164,Vietnam,-0.6968309627648522,0.3821701024631591,-0.0942332048188725,-1.298869054180522,-0.07270909057462181,Could need help
165,Yemen,1.4120414835498842,0.2552359488760017,-0.3162934719496486,0.16718297178775512,-0.614318808748801,Need help
166,Zambia,2.770043267659777,0.5329986189941153,0.6296879678636358,-0.11424483153982622,0.16263044423262546,Need help
